tweet,binaereKlassifikation,granulareKlassifikation,Wörter in Tweet,Wörter pro Tweet,Tweets ohne Satzzeichen,Wortlänge,Durchschnittliche Wortlänge,Verlinkungen,Verlinkung pro Tweet,Hashtags,Hashtags pro Tweet,utf Codes,utf Codes pro Tweet,Emojis,Emojis pro Tweet
"@ksta_news @seawatch_intl Liebste Lügenprese, die von der Seawatch GESCHLEUSTEN Migranten dürfen an Land, muss es heißen....",OFFENSE,ABUSE,"['liebste', 'lügenprese,', 'die', 'von', 'der', 'seawatch', 'geschleusten', 'migranten', 'dürfen', 'an', 'land,', 'muss', 'es', 'heißen....']",14,"['Liebste', 'Lügenprese', 'die', 'von', 'der', 'Seawatch', 'GESCHLEUSTEN', 'Migranten', 'dürfen', 'an', 'Land', 'muss', 'es', 'heißen']","[7, 10, 3, 3, 3, 8, 12, 9, 6, 2, 4, 4, 2, 6]",5.64,"['@ksta_news', '@seawatch_intl']",2,[],0,[],0,[],0
"@faznet In England, Birmingham war mehr Täter, Missbrauch, aber weit weniger Empörung, WARUM?",OTHER,OTHER,"['in', 'england,', 'birmingham', 'war', 'mehr', 'täter,', 'missbrauch,', 'aber', 'weit', 'weniger', 'empörung,', 'warum?']",12,"['In', 'England', 'Birmingham', 'war', 'mehr', 'Täter', 'Missbrauch', 'aber', 'weit', 'weniger', 'Empörung', 'WARUM']","[2, 7, 10, 3, 4, 5, 10, 4, 4, 7, 8, 5]",5.75,['@faznet'],1,[],0,[],0,[],0
"@MDRAktuell Warum heißt es hier \""""Flüchtlinge\"""", aber bei den drei Terror Verdächtigen \""""Männer\"""", allerliebster Ferkelfunk...",OFFENSE,ABUSE,"['warum', 'heißt', 'es', 'hier', 'flüchtlinge', 'aber', 'bei', 'den', 'drei', 'terror', 'verdächtigen', 'männer', 'allerliebster', 'ferkelfunk...']",14,"['Warum', 'heißt', 'es', 'hier', 'Flüchtlinge', 'aber', 'bei', 'den', 'drei', 'Terror', 'Verdächtigen', 'Männer', 'allerliebster', 'Ferkelfunk']","[5, 5, 2, 4, 11, 4, 3, 3, 4, 6, 12, 6, 13, 10]",6.29,['@MDRAktuell'],1,[],0,[],0,[],0
"@ZDFheute Warum heißt es hier \""""Flüchtlinge\"""", aber bei den drei Terror Verdächtigen \""""Männer\"""", liebster Ferkelfunk?",OFFENSE,ABUSE,"['warum', 'heißt', 'es', 'hier', 'flüchtlinge', 'aber', 'bei', 'den', 'drei', 'terror', 'verdächtigen', 'männer', 'liebster', 'ferkelfunk?']",14,"['Warum', 'heißt', 'es', 'hier', 'Flüchtlinge', 'aber', 'bei', 'den', 'drei', 'Terror', 'Verdächtigen', 'Männer', 'liebster', 'Ferkelfunk']","[5, 5, 2, 4, 11, 4, 3, 3, 4, 6, 12, 6, 8, 10]",5.93,['@ZDFheute'],1,[],0,[],0,[],0
"@bpol_pir @PolizeiSachsen Warum wird hier ein Fass aufgemacht? Denen passiert doch nichts, die bekommen den All inclusiv Urlaub in der BRD Hängematte, werden weder abgeschoben, oder inhaftiert, was also soll dieser Blödsinn hier? Volksverarsche?",OFFENSE,ABUSE,"['warum', 'wird', 'hier', 'ein', 'fass', 'aufgemacht?', 'denen', 'passiert', 'doch', 'nichts,', 'die', 'bekommen', 'den', 'all', 'inclusiv', 'urlaub', 'in', 'der', 'brd', 'hängematte,', 'werden', 'weder', 'abgeschoben,', 'oder', 'inhaftiert,', 'was', 'also', 'soll', 'dieser', 'blödsinn', 'hier?', 'volksverarsche?']",32,"['Warum', 'wird', 'hier', 'ein', 'Fass', 'aufgemacht', 'Denen', 'passiert', 'doch', 'nichts', 'die', 'bekommen', 'den', 'All', 'inclusiv', 'Urlaub', 'in', 'der', 'BRD', 'Hängematte', 'werden', 'weder', 'abgeschoben', 'oder', 'inhaftiert', 'was', 'also', 'soll', 'dieser', 'Blödsinn', 'hier', 'Volksverarsche']","[5, 4, 4, 3, 4, 10, 5, 8, 4, 6, 3, 8, 3, 3, 8, 6, 2, 3, 3, 10, 6, 5, 11, 4, 10, 3, 4, 4, 6, 8, 4, 14]",5.66,"['@bpol_pir', '@PolizeiSachsen']",2,[],0,[],0,[],0
"@ZDFheute @seawatchcrew Komisch, wenn diese Klientel unter Terror Verdacht verhaftet wird werden die \""""Männer\""genannt, entsteigen die aber nach der Erpressung ein Schiff sind es \""""Geflüchtete\""""...schon seltsam wie sich Rassen weiter entwickeln",OFFENSE,ABUSE,"['komisch,', 'wenn', 'diese', 'klientel', 'unter', 'terror', 'verdacht', 'verhaftet', 'wird', 'werden', 'die', 'männer\\""genannt,', 'entsteigen', 'die', 'aber', 'nach', 'der', 'erpressung', 'ein', 'schiff', 'sind', 'es', 'geflüchtete', 'seltsam', 'wie', 'sich', 'rassen', 'weiter', 'entwickeln']",29,"['Komisch', 'wenn', 'diese', 'Klientel', 'unter', 'Terror', 'Verdacht', 'verhaftet', 'wird', 'werden', 'die', 'Männergenannt', 'entsteigen', 'die', 'aber', 'nach', 'der', 'Erpressung', 'ein', 'Schiff', 'sind', 'es', 'Geflüchtete', 'seltsam', 'wie', 'sich', 'Rassen', 'weiter', 'entwickeln']","[7, 4, 5, 8, 5, 6, 8, 9, 4, 6, 3, 13, 10, 3, 4, 4, 3, 10, 3, 6, 4, 2, 11, 7, 3, 4, 6, 6, 10]",6,"['@ZDFheute', '@seawatchcrew']",2,[],0,[],0,[],0
"@MDRAktuell Früher hätte nur ein solcher Verdacht ausgereicht das zurück getreten wird, aber da gab sich die BRD noch den Anschein eine Demokratie zu sein....",OFFENSE,ABUSE,"['früher', 'hätte', 'nur', 'ein', 'solcher', 'verdacht', 'ausgereicht', 'das', 'zurück', 'getreten', 'wird,', 'aber', 'da', 'gab', 'sich', 'die', 'brd', 'noch', 'den', 'anschein', 'eine', 'demokratie', 'zu', 'sein....']",24,"['Früher', 'hätte', 'nur', 'ein', 'solcher', 'Verdacht', 'ausgereicht', 'das', 'zurück', 'getreten', 'wird', 'aber', 'da', 'gab', 'sich', 'die', 'BRD', 'noch', 'den', 'Anschein', 'eine', 'Demokratie', 'zu', 'sein']","[6, 5, 3, 3, 7, 8, 11, 3, 6, 8, 4, 4, 2, 3, 4, 3, 3, 4, 3, 8, 4, 10, 2, 4]",4.92,['@MDRAktuell'],1,[],0,[],0,[],0
"@SPIEGELONLINE Ach den gibt es auch noch, war so schön still um den...",OFFENSE,INSULT,"['ach', 'den', 'gibt', 'es', 'auch', 'noch,', 'war', 'so', 'schön', 'still', 'um', 'den...']",12,"['Ach', 'den', 'gibt', 'es', 'auch', 'noch', 'war', 'so', 'schön', 'still', 'um', 'den']","[3, 3, 4, 2, 4, 4, 3, 2, 5, 5, 2, 3]",3.33,['@SPIEGELONLINE'],1,[],0,[],0,[],0
"@SWRAktuell @AndiScheuer Die Höhe des Gehalts wenn Scheuer Bahn Vorstand wird, was sonst....",OFFENSE,ABUSE,"['die', 'höhe', 'des', 'gehalts', 'wenn', 'scheuer', 'bahn', 'vorstand', 'wird,', 'was', 'sonst....']",11,"['Die', 'Höhe', 'des', 'Gehalts', 'wenn', 'Scheuer', 'Bahn', 'Vorstand', 'wird', 'was', 'sonst']","[3, 4, 3, 7, 4, 7, 4, 8, 4, 3, 5]",4.73,"['@SWRAktuell', '@AndiScheuer']",2,[],0,[],0,[],0
"@StZ_NEWS Weil nach 80 Jahren der Rosenthal Plan umgesetzt, und die BRD in ein Agrar, Siedlungsland umgebaut wird, deshalb, da braucht es nur Traktoren, kaum PKW....",OFFENSE,ABUSE,"['weil', 'nach', '80', 'jahren', 'der', 'rosenthal', 'plan', 'umgesetzt,', 'und', 'die', 'brd', 'in', 'ein', 'agrar,', 'siedlungsland', 'umgebaut', 'wird,', 'deshalb,', 'da', 'braucht', 'es', 'nur', 'traktoren,', 'kaum', 'pkw....']",25,"['Weil', 'nach', '80', 'Jahren', 'der', 'Rosenthal', 'Plan', 'umgesetzt', 'und', 'die', 'BRD', 'in', 'ein', 'Agrar', 'Siedlungsland', 'umgebaut', 'wird', 'deshalb', 'da', 'braucht', 'es', 'nur', 'Traktoren', 'kaum', 'PKW']","[4, 4, 2, 6, 3, 9, 4, 9, 3, 3, 3, 2, 3, 5, 13, 8, 4, 7, 2, 7, 2, 3, 9, 4, 3]",4.88,['@StZ_NEWS'],1,[],0,[],0,[],0
"@WDR Hm, dürfte sich um Nachahmungstäter handeln, die wurden durch England, Birmingham inspiriert, komisch nur dass dies hier Empörung losschlägt, Birmingham vom Ferkelfunk unterschlagen wurde...seltsam seltsam...",OFFENSE,ABUSE,"['hm,', 'dürfte', 'sich', 'um', 'nachahmungstäter', 'handeln,', 'die', 'wurden', 'durch', 'england,', 'birmingham', 'inspiriert,', 'komisch', 'nur', 'dass', 'dies', 'hier', 'empörung', 'losschlägt,', 'birmingham', 'vom', 'ferkelfunk', 'unterschlagen', 'wurde...seltsam', 'seltsam...']",25,"['Hm', 'dürfte', 'sich', 'um', 'Nachahmungstäter', 'handeln', 'die', 'wurden', 'durch', 'England', 'Birmingham', 'inspiriert', 'komisch', 'nur', 'dass', 'dies', 'hier', 'Empörung', 'losschlägt', 'Birmingham', 'vom', 'Ferkelfunk', 'unterschlagen', 'wurdeseltsam', 'seltsam']","[2, 6, 4, 2, 16, 7, 3, 6, 5, 7, 10, 10, 7, 3, 4, 4, 4, 8, 10, 10, 3, 10, 13, 12, 7]",6.92,['@WDR'],1,[],0,[],0,[],0
"@rawnezz_picture @ZDFnrw @polizei_nrw_lip @ZDFheute Warum genau sollte jemanden der Selber Denkt die Meinung von Etwas wie sie darstellen interessieren, einem widerlichen Rassisten dem selbst der Name zur Diffamierung herhalten muss? Sie sind der verkappte Herrenmensch....",OFFENSE,INSULT,"['warum', 'genau', 'sollte', 'jemanden', 'der', 'selber', 'denkt', 'die', 'meinung', 'von', 'etwas', 'wie', 'sie', 'darstellen', 'interessieren,', 'einem', 'widerlichen', 'rassisten', 'dem', 'selbst', 'der', 'name', 'zur', 'diffamierung', 'herhalten', 'muss?', 'sie', 'sind', 'der', 'verkappte', 'herrenmensch....']",31,"['Warum', 'genau', 'sollte', 'jemanden', 'der', 'Selber', 'Denkt', 'die', 'Meinung', 'von', 'Etwas', 'wie', 'sie', 'darstellen', 'interessieren', 'einem', 'widerlichen', 'Rassisten', 'dem', 'selbst', 'der', 'Name', 'zur', 'Diffamierung', 'herhalten', 'muss', 'Sie', 'sind', 'der', 'verkappte', 'Herrenmensch']","[5, 5, 6, 8, 3, 6, 5, 3, 7, 3, 5, 3, 3, 10, 13, 5, 11, 9, 3, 6, 3, 4, 3, 12, 9, 4, 3, 4, 3, 9, 12]",5.97,"['@rawnezz_picture', '@ZDFnrw', '@polizei_nrw_lip', '@ZDFheute']",4,[],0,[],0,[],0
"@ZDFnrw @polizei_nrw_lip @ZDFheute In Birmingham, England war das Ausmass weit schlimmer, mehr Täter, weit mehr Opfer, nur die Empörung im Ferkelfunk war wegen falscher Täter Klientel geringer...WARUM?",OFFENSE,ABUSE,"['in', 'birmingham,', 'england', 'war', 'das', 'ausmass', 'weit', 'schlimmer,', 'mehr', 'täter,', 'weit', 'mehr', 'opfer,', 'nur', 'die', 'empörung', 'im', 'ferkelfunk', 'war', 'wegen', 'falscher', 'täter', 'klientel', 'geringer...warum?']",24,"['In', 'Birmingham', 'England', 'war', 'das', 'Ausmass', 'weit', 'schlimmer', 'mehr', 'Täter', 'weit', 'mehr', 'Opfer', 'nur', 'die', 'Empörung', 'im', 'Ferkelfunk', 'war', 'wegen', 'falscher', 'Täter', 'Klientel', 'geringerWARUM']","[2, 10, 7, 3, 3, 7, 4, 9, 4, 5, 4, 4, 5, 3, 3, 8, 2, 10, 3, 5, 8, 5, 8, 13]",5.62,"['@ZDFnrw', '@polizei_nrw_lip', '@ZDFheute']",3,[],0,[],0,[],0
"@dpa @berlinerzeitung In Birmingham, England waren es mehr Täter, mehr Missbrauch, aber weit weniger Empörung in den Ferkel treuen Medien, muss wohl an der Täter Klientel liegen, böser Täter, toitscher, guter Täter nicht toitscher Täter....deshalb Einzelfall ohne Bedeutung, Kulturell Bedingt",OFFENSE,ABUSE,"['in', 'birmingham,', 'england', 'waren', 'es', 'mehr', 'täter,', 'mehr', 'missbrauch,', 'aber', 'weit', 'weniger', 'empörung', 'in', 'den', 'ferkel', 'treuen', 'medien,', 'muss', 'wohl', 'an', 'der', 'täter', 'klientel', 'liegen,', 'böser', 'täter,', 'toitscher,', 'guter', 'täter', 'nicht', 'toitscher', 'täter....deshalb', 'einzelfall', 'ohne', 'bedeutung,', 'kulturell', 'bedingt']",38,"['In', 'Birmingham', 'England', 'waren', 'es', 'mehr', 'Täter', 'mehr', 'Missbrauch', 'aber', 'weit', 'weniger', 'Empörung', 'in', 'den', 'Ferkel', 'treuen', 'Medien', 'muss', 'wohl', 'an', 'der', 'Täter', 'Klientel', 'liegen', 'böser', 'Täter', 'toitscher', 'guter', 'Täter', 'nicht', 'toitscher', 'Täterdeshalb', 'Einzelfall', 'ohne', 'Bedeutung', 'Kulturell', 'Bedingt']","[2, 10, 7, 5, 2, 4, 5, 4, 10, 4, 4, 7, 8, 2, 3, 6, 6, 6, 4, 4, 2, 3, 5, 8, 6, 5, 5, 9, 5, 5, 5, 9, 12, 10, 4, 9, 9, 7]",5.82,"['@dpa', '@berlinerzeitung']",2,[],0,[],0,[],0
@La_Pebbles_ @mz_quedlinburg @mzwebde Warum sollte mich ihre Meinung am Arsch kratzen....,OFFENSE,INSULT,"['warum', 'sollte', 'mich', 'ihre', 'meinung', 'am', 'arsch', 'kratzen....']",8,"['Warum', 'sollte', 'mich', 'ihre', 'Meinung', 'am', 'Arsch', 'kratzen']","[5, 6, 4, 4, 7, 2, 5, 7]",5,"['@La_Pebbles_', '@mz_quedlinburg', '@mzwebde']",3,[],0,[],0,[],0
"@fr 14 Jahre Ferkel stehen für Erfolg, Erfolg, Erfolg, in der Stasi, und von Honecker gelernt...deshalb muss es heißen das Plansoll wurde angepasst...",OFFENSE,ABUSE,"['14', 'jahre', 'ferkel', 'stehen', 'für', 'erfolg,', 'erfolg,', 'erfolg,', 'in', 'der', 'stasi,', 'und', 'von', 'honecker', 'gelernt...deshalb', 'muss', 'es', 'heißen', 'das', 'plansoll', 'wurde', 'angepasst...']",22,"['14', 'Jahre', 'Ferkel', 'stehen', 'für', 'Erfolg', 'Erfolg', 'Erfolg', 'in', 'der', 'Stasi', 'und', 'von', 'Honecker', 'gelerntdeshalb', 'muss', 'es', 'heißen', 'das', 'Plansoll', 'wurde', 'angepasst']","[2, 5, 6, 6, 3, 6, 6, 6, 2, 3, 5, 3, 3, 8, 14, 4, 2, 6, 3, 8, 5, 9]",5.23,['@fr'],1,[],0,[],0,[],0
"@tagesschau Wer weiß woher das Fax wirklich kam....einer gewissen Sekte gefällt es in der Opferrolle bis die die Mehrheit stellt, deshalb immer Taqiyya im Hinterkopf halten, Faxe sind so schnell verschickt. Klar das der Ferkelfunk es als erwiesen ansieht...",OFFENSE,ABUSE,"['wer', 'weiß', 'woher', 'das', 'fax', 'wirklich', 'kam....einer', 'gewissen', 'sekte', 'gefällt', 'es', 'in', 'der', 'opferrolle', 'bis', 'die', 'die', 'mehrheit', 'stellt,', 'deshalb', 'immer', 'taqiyya', 'im', 'hinterkopf', 'halten,', 'faxe', 'sind', 'so', 'schnell', 'verschickt.', 'klar', 'das', 'der', 'ferkelfunk', 'es', 'als', 'erwiesen', 'ansieht...']",38,"['Wer', 'weiß', 'woher', 'das', 'Fax', 'wirklich', 'kameiner', 'gewissen', 'Sekte', 'gefällt', 'es', 'in', 'der', 'Opferrolle', 'bis', 'die', 'die', 'Mehrheit', 'stellt', 'deshalb', 'immer', 'Taqiyya', 'im', 'Hinterkopf', 'halten', 'Faxe', 'sind', 'so', 'schnell', 'verschickt', 'Klar', 'das', 'der', 'Ferkelfunk', 'es', 'als', 'erwiesen', 'ansieht']","[3, 4, 5, 3, 3, 8, 8, 8, 5, 7, 2, 2, 3, 10, 3, 3, 3, 8, 6, 7, 5, 7, 2, 10, 6, 4, 4, 2, 7, 10, 4, 3, 3, 10, 2, 3, 8, 7]",5.21,['@tagesschau'],1,[],0,[],0,[],0
@morgenpost @harbarth ik hör dir tapsen...die Entscheidung liebster Gutmensch wird für sie richtig teuer....aber so richtig,OFFENSE,INSULT,"['ik', 'hör', 'dir', 'tapsen...die', 'entscheidung', 'liebster', 'gutmensch', 'wird', 'für', 'sie', 'richtig', 'teuer....aber', 'so', 'richtig']",14,"['ik', 'hör', 'dir', 'tapsendie', 'Entscheidung', 'liebster', 'Gutmensch', 'wird', 'für', 'sie', 'richtig', 'teueraber', 'so', 'richtig']","[2, 3, 3, 9, 12, 8, 9, 4, 3, 3, 7, 9, 2, 7]",5.79,"['@morgenpost', '@harbarth']",2,[],0,[],0,[],0
"@Grablicht @mz_quedlinburg @mzwebde Heul leise, hören sie mein Lachen ob ihrer \""""Empörung\""besser....herrlich, und nun stellen sie ihre Adresse online, es werden zehn \""""Gerettete\"""" vor ihre Haustür gestellt, sie versorgen die, integrieren die, bezahlen deren Leben, Dankööö, allerliebster glaubwürdigster Gutmensch",OFFENSE,ABUSE,"['heul', 'leise,', 'hören', 'sie', 'mein', 'lachen', 'ob', 'ihrer', 'empörung\\""besser....herrlich,', 'und', 'nun', 'stellen', 'sie', 'ihre', 'adresse', 'online,', 'es', 'werden', 'zehn', 'gerettete', 'vor', 'ihre', 'haustür', 'gestellt,', 'sie', 'versorgen', 'die,', 'integrieren', 'die,', 'bezahlen', 'deren', 'leben,', 'dankööö,', 'allerliebster', 'glaubwürdigster', 'gutmensch']",36,"['Heul', 'leise', 'hören', 'sie', 'mein', 'Lachen', 'ob', 'ihrer', 'Empörungbesserherrlich', 'und', 'nun', 'stellen', 'sie', 'ihre', 'Adresse', 'online', 'es', 'werden', 'zehn', 'Gerettete', 'vor', 'ihre', 'Haustür', 'gestellt', 'sie', 'versorgen', 'die', 'integrieren', 'die', 'bezahlen', 'deren', 'Leben', 'Dankööö', 'allerliebster', 'glaubwürdigster', 'Gutmensch']","[4, 5, 5, 3, 4, 6, 2, 5, 22, 3, 3, 7, 3, 4, 7, 6, 2, 6, 4, 9, 3, 4, 7, 8, 3, 9, 3, 11, 3, 8, 5, 5, 7, 13, 15, 9]",6.19,"['@Grablicht', '@mz_quedlinburg', '@mzwebde']",3,[],0,[],0,[],0
@mz_quedlinburg @mzwebde Warum genau muss man dahin fahren?,OTHER,OTHER,"['warum', 'genau', 'muss', 'man', 'dahin', 'fahren?']",6,"['Warum', 'genau', 'muss', 'man', 'dahin', 'fahren']","[5, 5, 4, 3, 5, 6]",4.67,"['@mz_quedlinburg', '@mzwebde']",2,[],0,[],0,[],0
"@SPIEGELONLINE Nun, dann sind es wie bei der von Ferkel importierten Gewalt, Mörder, nur eine Anreihung von vielen Einzelfällen, also nicht schlimm, das muss man tolerieren, verstehen, Einzeltäter, psychisch Krank, also die Empörung runter fahren....",OFFENSE,ABUSE,"['nun,', 'dann', 'sind', 'es', 'wie', 'bei', 'der', 'von', 'ferkel', 'importierten', 'gewalt,', 'mörder,', 'nur', 'eine', 'anreihung', 'von', 'vielen', 'einzelfällen,', 'also', 'nicht', 'schlimm,', 'das', 'muss', 'man', 'tolerieren,', 'verstehen,', 'einzeltäter,', 'psychisch', 'krank,', 'also', 'die', 'empörung', 'runter', 'fahren....']",34,"['Nun', 'dann', 'sind', 'es', 'wie', 'bei', 'der', 'von', 'Ferkel', 'importierten', 'Gewalt', 'Mörder', 'nur', 'eine', 'Anreihung', 'von', 'vielen', 'Einzelfällen', 'also', 'nicht', 'schlimm', 'das', 'muss', 'man', 'tolerieren', 'verstehen', 'Einzeltäter', 'psychisch', 'Krank', 'also', 'die', 'Empörung', 'runter', 'fahren']","[3, 4, 4, 2, 3, 3, 3, 3, 6, 12, 6, 6, 3, 4, 9, 3, 6, 12, 4, 5, 7, 3, 4, 3, 10, 9, 11, 9, 5, 4, 3, 8, 6, 6]",5.56,['@SPIEGELONLINE'],1,[],0,[],0,[],0
"@BR24 Ferkel schloss auch eine PKW Maut aus, und das Mörder, Verbrecher mit der Invasion ins Land kommen, also was soll das Wort von einem solchen für einen Wert haben...",OFFENSE,ABUSE,"['ferkel', 'schloss', 'auch', 'eine', 'pkw', 'maut', 'aus,', 'und', 'das', 'mörder,', 'verbrecher', 'mit', 'der', 'invasion', 'ins', 'land', 'kommen,', 'also', 'was', 'soll', 'das', 'wort', 'von', 'einem', 'solchen', 'für', 'einen', 'wert', 'haben...']",29,"['Ferkel', 'schloss', 'auch', 'eine', 'PKW', 'Maut', 'aus', 'und', 'das', 'Mörder', 'Verbrecher', 'mit', 'der', 'Invasion', 'ins', 'Land', 'kommen', 'also', 'was', 'soll', 'das', 'Wort', 'von', 'einem', 'solchen', 'für', 'einen', 'Wert', 'haben']","[6, 7, 4, 4, 3, 4, 3, 3, 3, 6, 10, 3, 3, 8, 3, 4, 6, 4, 3, 4, 3, 4, 3, 5, 7, 3, 5, 4, 5]",4.48,['@BR24'],1,[],0,[],0,[],0
"@polizei_nrw_do Und die \""""Dame\""ist wieder frei, kaut was das Zeug hält, und pisst sich immer noch über ihre \""""verhaftung\"""" in die Buchse....aber so süß was hier als Erfolg gefeiert wird...",OFFENSE,INSULT,"['und', 'die', 'dame\\""ist', 'wieder', 'frei,', 'kaut', 'was', 'das', 'zeug', 'hält,', 'und', 'pisst', 'sich', 'immer', 'noch', 'über', 'ihre', 'verhaftung', 'in', 'die', 'buchse....aber', 'so', 'süß', 'was', 'hier', 'als', 'erfolg', 'gefeiert', 'wird...']",29,"['Und', 'die', 'Dameist', 'wieder', 'frei', 'kaut', 'was', 'das', 'Zeug', 'hält', 'und', 'pisst', 'sich', 'immer', 'noch', 'über', 'ihre', 'verhaftung', 'in', 'die', 'Buchseaber', 'so', 'süß', 'was', 'hier', 'als', 'Erfolg', 'gefeiert', 'wird']","[3, 3, 7, 6, 4, 4, 3, 3, 4, 4, 3, 5, 4, 5, 4, 4, 4, 10, 2, 3, 10, 2, 3, 3, 4, 3, 6, 8, 4]",4.41,['@polizei_nrw_do'],1,[],0,[],0,[],0
"@AWidmannMauz @RegSprecher @BMI_Bund @BMAS_Bund Nun, #wittenburg zeigt die Folgen von Gutmenschentun, oder #jena #badkreuznach #jungfernstieg #freiburg #würzburg und überall dort wo die von Ferkel importierte Gewalt ihr Blutiges Gesicht zeigt, aber süß wie hier weiter Nazi Propaganda gleich Stimmung gemacht wird....Heil Ferkel",OFFENSE,ABUSE,"['nun,', 'wittenburg', 'zeigt', 'die', 'folgen', 'von', 'gutmenschentun,', 'oder', 'jena', 'badkreuznach', 'jungfernstieg', 'freiburg', 'würzburg', 'und', 'überall', 'dort', 'wo', 'die', 'von', 'ferkel', 'importierte', 'gewalt', 'ihr', 'blutiges', 'gesicht', 'zeigt,', 'aber', 'süß', 'wie', 'hier', 'weiter', 'nazi', 'propaganda', 'gleich', 'stimmung', 'gemacht', 'wird....heil', 'ferkel']",38,"['Nun', 'wittenburg', 'zeigt', 'die', 'Folgen', 'von', 'Gutmenschentun', 'oder', 'jena', 'badkreuznach', 'jungfernstieg', 'freiburg', 'würzburg', 'und', 'überall', 'dort', 'wo', 'die', 'von', 'Ferkel', 'importierte', 'Gewalt', 'ihr', 'Blutiges', 'Gesicht', 'zeigt', 'aber', 'süß', 'wie', 'hier', 'weiter', 'Nazi', 'Propaganda', 'gleich', 'Stimmung', 'gemacht', 'wirdHeil', 'Ferkel']","[3, 10, 5, 3, 6, 3, 14, 4, 4, 12, 13, 8, 8, 3, 7, 4, 2, 3, 3, 6, 11, 6, 3, 8, 7, 5, 4, 3, 3, 4, 6, 4, 10, 6, 8, 7, 8, 6]",6.05,"['@AWidmannMauz', '@RegSprecher', '@BMI_Bund', '@BMAS_Bund']",4,"['#wittenburg', '#jena', '#badkreuznach', '#jungfernstieg', '#freiburg', '#würzburg']",6,[],0,[],0
"@SPIEGELONLINE Früher als sich die BRD nach den Anschein einer Demokratie gab wäre vdLeyen vom Hof gejagt worden, Heute in Zeiten der Stasi passiert nichts, auch weil die Medien Führer treu berichten, verharmlosen...",OFFENSE,ABUSE,"['früher', 'als', 'sich', 'die', 'brd', 'nach', 'den', 'anschein', 'einer', 'demokratie', 'gab', 'wäre', 'vdleyen', 'vom', 'hof', 'gejagt', 'worden,', 'heute', 'in', 'zeiten', 'der', 'stasi', 'passiert', 'nichts,', 'auch', 'weil', 'die', 'medien', 'führer', 'treu', 'berichten,', 'verharmlosen...']",32,"['Früher', 'als', 'sich', 'die', 'BRD', 'nach', 'den', 'Anschein', 'einer', 'Demokratie', 'gab', 'wäre', 'vdLeyen', 'vom', 'Hof', 'gejagt', 'worden', 'Heute', 'in', 'Zeiten', 'der', 'Stasi', 'passiert', 'nichts', 'auch', 'weil', 'die', 'Medien', 'Führer', 'treu', 'berichten', 'verharmlosen']","[6, 3, 4, 3, 3, 4, 3, 8, 5, 10, 3, 4, 7, 3, 3, 6, 6, 5, 2, 6, 3, 5, 8, 6, 4, 4, 3, 6, 6, 4, 9, 12]",5.12,['@SPIEGELONLINE'],1,[],0,[],0,[],0
"@zeitonline Süß wenn Führer Treue Propaganda ein Thema komplett verzerrt, einseitig betrachtet....wer sich Taten wie auf den Philippinen anscbaut weiß warum es kein Populismus ist, sondern Reale Gefahr....aber Ferkelmedien machen wozu geschaffen",OFFENSE,ABUSE,"['süß', 'wenn', 'führer', 'treue', 'propaganda', 'ein', 'thema', 'komplett', 'verzerrt,', 'einseitig', 'betrachtet....wer', 'sich', 'taten', 'wie', 'auf', 'den', 'philippinen', 'anscbaut', 'weiß', 'warum', 'es', 'kein', 'populismus', 'ist,', 'sondern', 'reale', 'gefahr....aber', 'ferkelmedien', 'machen', 'wozu', 'geschaffen']",31,"['Süß', 'wenn', 'Führer', 'Treue', 'Propaganda', 'ein', 'Thema', 'komplett', 'verzerrt', 'einseitig', 'betrachtetwer', 'sich', 'Taten', 'wie', 'auf', 'den', 'Philippinen', 'anscbaut', 'weiß', 'warum', 'es', 'kein', 'Populismus', 'ist', 'sondern', 'Reale', 'Gefahraber', 'Ferkelmedien', 'machen', 'wozu', 'geschaffen']","[3, 4, 6, 5, 10, 3, 5, 8, 8, 9, 13, 4, 5, 3, 3, 3, 11, 8, 4, 5, 2, 4, 10, 3, 7, 5, 10, 12, 6, 4, 10]",6.23,['@zeitonline'],1,[],0,[],0,[],0
"@PolizeiUFR Bestimmt nur ein Gefühl das es seit 09/2015 zu mehr Brandstiftungen kommt, so voll Nazi...",OFFENSE,ABUSE,"['bestimmt', 'nur', 'ein', 'gefühl', 'das', 'es', 'seit', '09/2015', 'zu', 'mehr', 'brandstiftungen', 'kommt,', 'so', 'voll', 'nazi...']",15,"['Bestimmt', 'nur', 'ein', 'Gefühl', 'das', 'es', 'seit', '092015', 'zu', 'mehr', 'Brandstiftungen', 'kommt', 'so', 'voll', 'Nazi']","[8, 3, 3, 6, 3, 2, 4, 6, 2, 4, 15, 5, 2, 4, 4]",4.73,['@PolizeiUFR'],1,[],0,[],0,[],0
